study_id,entry_id,study_authors,study_title,study_year,metric,estimate,sample_size,variance_estimate,range_max,variance_type,statistical_distribution,age_reported,sex,year,time-period_studied,sampling_dates,sampling_season,rainfall_annual_sum[mm],Latitude,Longitude,sitename,stratum,site_size[km^2],geographic_ID,sampling_coverage,sampling_coverage_unit,countryname_iso3166,country_iso3166-1_alpha-3,species,surveyer,survey_type,survey_method,combined_strip_width[m],fenced[fully/partly/no],poaching_indication,natural_mortality_indication,management_indication,study_focus,AED_incl,contains_map,remarks,
329,37,"Poole, J.H.",The effects of poaching on the age structures and social and reproductive patterns of selected East African elephant populations,1989,population proportion,0.1450,49.00,,,,,0-4.9,female,1989,1977-1989,,,,,,Tsavo West,,,,,,Kenya,KEN,L. africana,,ground survey,individual identification,,,heavy poaching 1947-1957; after 1957 increased anti-poaching effort,,,effect of poaching on demography,no,no,study area size unknown,
329,38,"Poole, J.H.",The effects of poaching on the age structures and social and reproductive patterns of selected East African elephant populations,1989,population proportion,0.1213,41.00,,,,,5-9.9,female,1989,1977-1989,,,,,,Tsavo West,,,,,,Kenya,KEN,L. africana,,ground survey,individual identification,,,heavy poaching 1947-1957; after 1957 increased anti-poaching effort,,,effect of poaching on demography,no,no,study area size unknown,
329,39,"Poole, J.H.",The effects of poaching on the age structures and social and reproductive patterns of selected East African elephant populations,1989,population proportion,0.0828,28.00,,,,,10-14.9,female,1989,1977-1989,,,,,,Tsavo West,,,,,,Kenya,KEN,L. africana,,ground survey,individual identification,,,heavy poaching 1947-1957; after 1957 increased anti-poaching effort,,,effect of poaching on demography,no,no,study area size unknown,
329,40,"Poole, J.H.",The effects of poaching on the age structures and social and reproductive patterns of selected East African elephant populations,1989,population proportion,0.0858,29.00,,,,,15-19.9,female,1989,1977-1989,,,,,,Tsavo West,,,,,,Kenya,KEN,L. africana,,ground survey,individual identification,,,heavy poaching 1947-1957; after 1957 increased anti-poaching effort,,,effect of poaching on demography,no,no,study area size unknown,
329,41,"Poole, J.H.",The effects of poaching on the age structures and social and reproductive patterns of selected East African elephant populations,1989,population proportion,0.0680,23.00,,,,,20-24.9,female,1989,1977-1989,,,,,,Tsavo West,,,,,,Kenya,KEN,L. africana,,ground survey,individual identification,,,heavy poaching 1947-1957; after 1957 increased anti-poaching effort,,,effect of poaching on demography,no,no,study area size unknown,
329,42,"Poole, J.H.",The effects of poaching on the age structures and social and reproductive patterns of selected East African elephant populations,1989,population proportion,0.0414,14.00,,,,,25-29.9,female,1989,1977-1989,,,,,,Tsavo West,,,,,,Kenya,KEN,L. africana,,ground survey,individual identification,,,heavy poaching 1947-1957; after 1957 increased anti-poaching effort,,,effect of poaching on demography,no,no,study area size unknown,
329,43,"Poole, J.H.",The effects of poaching on the age structures and social and reproductive patterns of selected East African elephant populations,1989,population proportion,0.0355,12.00,,,,,30-34.9,female,1989,1977-1989,,,,,,Tsavo West,,,,,,Kenya,KEN,L. africana,,ground survey,individual identification,,,heavy poaching 1947-1957; after 1957 increased anti-poaching effort,,,effect of poaching on demography,no,no,study area size unknown,
329,44,"Poole, J.H.",The effects of poaching on the age structures and social and reproductive patterns of selected East African elephant populations,1989,population proportion,0.0503,17.00,,,,,35-39.9,female,1989,1977-1989,,,,,,Tsavo West,,,,,,Kenya,KEN,L. africana,,ground survey,individual identification,,,heavy poaching 1947-1957; after 1957 increased anti-poaching effort,,,effect of poaching on demography,no,no,study area size unknown,
329,45,"Poole, J.H.",The effects of poaching on the age structures and social and reproductive patterns of selected East African elephant populations,1989,population proportion,0.0148,5.00,,,,,>50,female,1989,1977-1989,,,,,,Tsavo West,,,,,,Kenya,KEN,L. africana,,ground survey,individual identification,,,heavy poaching 1947-1957; after 1957 increased anti-poaching effort,,,effect of poaching on demography,no,no,study area size unknown,
329,46,"Poole, J.H.",The effects of poaching on the age structures and social and reproductive patterns of selected East African elephant populations,1989,population proportion,0.1420,48.00,,,,,0-4.9,male,1989,1977-1989,,,,,,Tsavo West,,,,,,Kenya,KEN,L. africana,,ground survey,individual identification,,,heavy poaching 1947-1957; after 1957 increased anti-poaching effort,,,effect of poaching on demography,no,no,study area size unknown,
329,47,"Poole, J.H.",The effects of poaching on the age structures and social and reproductive patterns of selected East African elephant populations,1989,population proportion,0.1006,34.00,,,,,5-9.9,male,1989,1977-1989,,,,,,Tsavo West,,,,,,Kenya,KEN,L. africana,,ground survey,individual identification,,,heavy poaching 1947-1957; after 1957 increased anti-poaching effort,,,effect of poaching on demography,no,no,study area size unknown,
329,48,"Poole, J.H.",The effects of poaching on the age structures and social and reproductive patterns of selected East African elephant populations,1989,population proportion,0.0651,22.00,,,,,10-14.9,male,1989,1977-1989,,,,,,Tsavo West,,,,,,Kenya,KEN,L. africana,,ground survey,individual identification,,,heavy poaching 1947-1957; after 1957 increased anti-poaching effort,,,effect of poaching on demography,no,no,study area size unknown,
329,49,"Poole, J.H.",The effects of poaching on the age structures and social and reproductive patterns of selected East African elephant populations,1989,population proportion,0.0178,6.00,,,,,15-19.9,male,1989,1977-1989,,,,,,Tsavo West,,,,,,Kenya,KEN,L. africana,,ground survey,individual identification,,,heavy poaching 1947-1957; after 1957 increased anti-poaching effort,,,effect of poaching on demography,no,no,study area size unknown,
329,50,"Poole, J.H.",The effects of poaching on the age structures and social and reproductive patterns of selected East African elephant populations,1989,population proportion,0.0148,5.00,,,,,20-24.9,male,1989,1977-1989,,,,,,Tsavo West,,,,,,Kenya,KEN,L. africana,,ground survey,individual identification,,,heavy poaching 1947-1957; after 1957 increased anti-poaching effort,,,effect of poaching on demography,no,no,study area size unknown,
329,51,"Poole, J.H.",The effects of poaching on the age structures and social and reproductive patterns of selected East African elephant populations,1989,population proportion,0.0118,4.00,,,,,25-29.9,male,1989,1977-1989,,,,,,Tsavo West,,,,,,Kenya,KEN,L. africana,,ground survey,individual identification,,,heavy poaching 1947-1957; after 1957 increased anti-poaching effort,,,effect of poaching on demography,no,no,study area size unknown,
329,52,"Poole, J.H.",The effects of poaching on the age structures and social and reproductive patterns of selected East African elephant populations,1989,population proportion,0.0030,1.00,,,,,30-34.9,male,1989,1977-1989,,,,,,Tsavo West,,,,,,Kenya,KEN,L. africana,,ground survey,individual identification,,,heavy poaching 1947-1957; after 1957 increased anti-poaching effort,,,effect of poaching on demography,no,no,study area size unknown,
329,53,"Poole, J.H.",The effects of poaching on the age structures and social and reproductive patterns of selected East African elephant populations,1989,population proportion,0.0000,0.00,,,,,35-39.9,male,1989,1977-1989,,,,,,Tsavo West,,,,,,Kenya,KEN,L. africana,,ground survey,individual identification,,,heavy poaching 1947-1957; after 1957 increased anti-poaching effort,,,effect of poaching on demography,no,no,study area size unknown,
329,54,"Poole, J.H.",The effects of poaching on the age structures and social and reproductive patterns of selected East African elephant populations,1989,population proportion,0.0000,0.00,,,,,>50,male,1989,1977-1989,,,,,,Tsavo West,,,,,,Kenya,KEN,L. africana,,ground survey,individual identification,,,heavy poaching 1947-1957; after 1957 increased anti-poaching effort,,,effect of poaching on demography,no,no,study area size unknown,
329,55,"Poole, J.H.",The effects of poaching on the age structures and social and reproductive patterns of selected East African elephant populations,1989,population proportion,0.0708,33.00,,,,,0-4.9,female,1989,1977-1989,,,,,,Mikumi,,,,,,"Tanzania, the United Republic of",TZA,L. africana,,ground survey,individual identification,,,heavy poaching prior 1985,,,effect of poaching on demography,no,no,study area size unknown,
329,56,"Poole, J.H.",The effects of poaching on the age structures and social and reproductive patterns of selected East African elephant populations,1989,population proportion,0.1288,60.00,,,,,5-9.9,female,1989,1977-1989,,,,,,Mikumi,,,,,,"Tanzania, the United Republic of",TZA,L. africana,,ground survey,individual identification,,,heavy poaching prior 1986,,,effect of poaching on demography,no,no,study area size unknown,
329,57,"Poole, J.H.",The effects of poaching on the age structures and social and reproductive patterns of selected East African elephant populations,1989,population proportion,0.1588,74.00,,,,,10-14.9,female,1989,1977-1989,,,,,,Mikumi,,,,,,"Tanzania, the United Republic of",TZA,L. africana,,ground survey,individual identification,,,heavy poaching prior 1987,,,effect of poaching on demography,no,no,study area size unknown,
329,58,"Poole, J.H.",The effects of poaching on the age structures and social and reproductive patterns of selected East African elephant populations,1989,population proportion,0.1438,67.00,,,,,15-19.9,female,1989,1977-1989,,,,,,Mikumi,,,,,,"Tanzania, the United Republic of",TZA,L. africana,,ground survey,individual identification,,,heavy poaching prior 1988,,,effect of poaching on demography,no,no,study area size unknown,
329,59,"Poole, J.H.",The effects of poaching on the age structures and social and reproductive patterns of selected East African elephant populations,1989,population proportion,0.0622,29.00,,,,,20-24.9,female,1989,1977-1989,,,,,,Mikumi,,,,,,"Tanzania, the United Republic of",TZA,L. africana,,ground survey,individual identification,,,heavy poaching prior 1989,,,effect of poaching on demography,no,no,study area size unknown,
329,60,"Poole, J.H.",The effects of poaching on the age structures and social and reproductive patterns of selected East African elephant populations,1989,population proportion,0.0494,23.00,,,,,25-29.9,female,1989,1977-1989,,,,,,Mikumi,,,,,,"Tanzania, the United Republic of",TZA,L. africana,,ground survey,individual identification,,,heavy poaching prior 1990,,,effect of poaching on demography,no,no,study area size unknown,
329,61,"Poole, J.H.",The effects of poaching on the age structures and social and reproductive patterns of selected East African elephant populations,1989,population proportion,0.0279,13.00,,,,,30-34.9,female,1989,1977-1989,,,,,,Mikumi,,,,,,"Tanzania, the United Republic of",TZA,L. africana,,ground survey,individual identification,,,heavy poaching prior 1991,,,effect of poaching on demography,no,no,study area size unknown,
329,62,"Poole, J.H.",The effects of poaching on the age structures and social and reproductive patterns of selected East African elephant populations,1989,population proportion,0.0322,15.00,,,,,35-39.9,female,1989,1977-1989,,,,,,Mikumi,,,,,,"Tanzania, the United Republic of",TZA,L. africana,,ground survey,individual identification,,,heavy poaching prior 1992,,,effect of poaching on demography,no,no,study area size unknown,
329,63,"Poole, J.H.",The effects of poaching on the age structures and social and reproductive patterns of selected East African elephant populations,1989,population proportion,0.0021,1.00,,,,,>50,female,1989,1977-1989,,,,,,Mikumi,,,,,,"Tanzania, the United Republic of",TZA,L. africana,,ground survey,individual identification,,,heavy poaching prior 1993,,,effect of poaching on demography,no,no,study area size unknown,
329,64,"Poole, J.H.",The effects of poaching on the age structures and social and reproductive patterns of selected East African elephant populations,1989,population proportion,0.0708,33.00,,,,,0-4.9,male,1989,1977-1989,,,,,,Mikumi,,,,,,"Tanzania, the United Republic of",TZA,L. africana,,ground survey,individual identification,,,heavy poaching prior 1994,,,effect of poaching on demography,no,no,study area size unknown,
